id,customerId,products
47100,143,9|181|137
47101,24721,296
47102,151,41|41|41
47103,153,118|118|118|26|56
47104,20645,82
47105,166,156
47106,18599,299
47107,8367,12|218
47108,712,60
47109,178,103|103|103
47110,182,209|209|209
47111,4282,239|239|239
47112,24607,293|293|293
47113,188,31|43
47114,6176,251|16|16
47115,195,241
47116,8389,202
47117,16583,64
47118,14538,224|114|135
47119,2254,103
47120,18639,127|127|127|89|250|250|42|153|13
47121,2256,137
47122,18642,144|144|14
47123,2259,172
47124,212,5
47125,14550,9
47126,24792,58|58
47127,14372,20|206
47128,227,11|225
47129,39,6|6
47130,12525,16
47131,6184,268|65|154
47132,2292,192
47133,10495,16|16
47134,12331,15
47135,2309,68|95|95
47136,44,209|202
47137,24621,93
47138,6416,285|173|137|52|135|103|22|38|103|38
47139,10521,216|216|200|200
47140,5056,50|258|34|34|34
47141,4389,120|106|265|1|264|261
47142,49,82|82
47143,15753,192
47144,314,234
47145,22670,58|58
47146,12609,58|58|92
47147,4431,144
47148,337,97|80|123
47149,341,78
47150,6489,14|281|49
47151,4154,142
47152,16739,51
47153,356,191|149|264|198|62|233
47154,4156,212
47155,6509,239
47156,2417,230|230
47157,12659,158|158|52|52|142|4
47158,375,95|12
47159,18809,17
47160,24639,64|157|21|84|84
47161,5117,285|24
47162,2430,194|8|8|67|36|36
47163,4498,225
47164,10643,58|58
47165,6550,186|186
47166,18842,248|248|248
47167,2459,203
47168,22946,298|14
47169,10660,40|40|1|1
47170,2470,44|44
47171,6572,60
47172,2482,137|216|176
47173,10680,29|29|29
47174,4511,201|250
47175,4545,11
47176,14787,109
47177,22985,37
47178,4514,100
47179,22991,256
47180,17827,92
47181,470,271|60
47182,4175,128|2
47183,476,166|99|99|135
47184,477,135
47185,421,142
47186,24656,209
47187,18914,4
47188,10662,219
47189,12774,86
47190,24657,58|58
47191,6633,118|118
47192,5543,214
47193,23024,172|2
47194,22612,170
47195,4605,14|143|215|233|225
47196,6571,289|6|6|6
47197,517,149
47198,21003,150|150|150
47199,524,88
47200,6671,178|158|52
47201,2580,109|109
47202,6677,225
47203,4632,138|8|8|48|48|62|36|36|61
47204,541,65|92|50
47205,542,258
47206,14887,4
47207,6696,258|258|258|43
47208,16941,123
47209,565,295|132|132|132
47210,10248,168
47211,19004,182|114|172|289|289
47212,18186,158|158|42|42|80|80|114|224
47213,2628,83
47214,581,114|100
47215,10822,285
47216,4680,9|43
47217,585,27
47218,12874,70|70
47219,4685,114|11|11|121|121|121
47220,2638,45
47221,2488,5|101
47222,8789,6|6
47223,4713,72|72
47224,4199,225
47225,6771,2
47226,632,176|43|72
47227,23166,223|223
47228,4736,261|21
47229,17026,269
47230,4795,27|27
47231,4747,45|45|42|42|58|58
47232,10896,193|193|103|103|103
47233,6803,289|59|94
47234,10910,40
47235,2721,34|34|34|21|5|133|133|250|142|64
47236,4771,267
47237,15020,231|127|127|163|163
47238,114,148|148
47239,91,58|58
47240,24691,48|48|126|8|8
47241,2742,137
47242,10697,166|72
47243,6840,22|22|135
47244,24693,219|151
47245,704,191|275
47246,6850,228
47247,714,251|153
47248,13007,92
47249,10965,151
47250,5241,171|103|271
47251,6874,149|137
47252,17133,176|198|93|9|2|2|200|5|133
47253,24701,58|58
47254,2800,195|17|81|15|2|2|60|12|16
47255,755,6|6|6|58|58
47256,761,58
47257,17160,30
47258,4890,290|256
47259,2843,74|260
47260,796,137|198
47261,2847,48
47262,803,5|5
47263,13093,277|15|6|268|66|277|168|258|6|145
47264,808,2|2|2
47265,1500,171|171|171
47266,6964,202|9
47267,6564,217|97
47268,820,9
47269,2877,299|44
47270,6974,171
47271,24715,211|15
47272,843,251|16|16|16
47273,13137,38|8|162|48|94
47274,4947,202
47275,6997,139|139|4
47276,24719,56
47277,24720,6|6|6
47278,5606,250
47279,23403,215
47280,23404,293|72
47281,11118,114
47282,883,137
47283,17285,33
47284,904,58|58
47285,30,42
47286,13204,80|137|279|2|113
47287,9116,36|36|8|8|38|38
47288,925,201|14|14|14
47289,15173,103|171
47290,929,15
47291,15274,6|6|6
47292,19373,198|102
47293,19374,56|41|41|41
47294,15281,6|6|6
47295,7095,15|15|15
47296,953,5|8|8|19
47297,23483,203
47298,10943,142|72|157
47299,960,79|36|137
47300,5062,14|232|186
47301,11215,224|58|58|231|277|277|114|227
47302,5072,71
47303,978,165
47304,506,256|256
47305,9185,160
47306,7140,201
47307,3047,271|230
47308,23528,237|29
47309,5104,179
47310,4398,9
47311,5116,236
47312,9213,149|131|63|1|139|139|102|102|102
47313,23550,16
47314,1031,257|179|123
47315,21514,58|58
47316,17425,224|224
47317,1047,16|16
47318,7002,258|42
47319,5154,279|279|133|114|224
47320,21545,271
47321,21561,70|70|70
47322,12469,124|124
47323,1092,172|135|49
47324,4620,177|177
47325,24655,90|26|26|26
47326,21590,294|294
47327,9303,293
47328,15546,122
47329,7266,6|294|294|294|209
47330,7267,58|58
47331,5309,258|206|172|42|42
47332,1138,253|253|253
47333,7284,58|58
47334,9334,51
47335,1143,114|38|64|48|21
47336,11393,148
47337,1164,8|253|253
47338,1180,193
47339,5288,171|171|27
47340,19625,91|91
47341,1194,168|168|168|9|233|233
47342,10439,180|26
47343,11437,11|11|23|23|275|9|225|37|37|37
47344,13491,4|4|131|131
47345,1208,12
47346,13498,64
47347,5307,215
47348,23741,33|33
47349,9407,131
47350,9420,58|58
47351,5327,241|241|282|33|45
47352,11480,127|127|127
47353,7385,81|79|250|256|36|256|118|118|84|120
47354,1243,295|295|9|9|89
47355,3304,56
47356,3305,36|36|93|48|48|21|79|79
47357,9452,81|81
47358,3309,72
47359,15912,159|139
47360,211,4|133|67
47361,9462,5|296|296|296
47362,23638,109|122
47363,3326,131
47364,23085,176|243|243
47365,19729,178
47366,13590,234
47367,4996,14
47368,1339,15
47369,2295,5|5
47370,1347,8|48|36|194|79
47371,11590,58|58|114
47372,14366,66
47373,1364,258|210|203|16|101|198|9|16|101|81
47374,1366,12|278|15
47375,5465,73|73|50|120
47376,15706,21
47377,5471,15
47378,3432,27|172
47379,1386,45
47380,3435,278
47381,5509,58|58
47382,9610,6|6|6|145|145|128|128|128|275
47383,473,217
47384,5522,79|38|48|79|38|48|8|8|38|79
47385,16964,94|94
47386,1436,117
47387,1443,50|51
47388,6385,43
47389,1449,216
47390,1453,173|173|82
47391,5559,260
47392,22772,214
47393,927,52|52|21
47394,9668,156|156|41|41|41
47395,7624,64|45|127|88|45|172|105|180|81|236
47396,1612,99
47397,22775,15|202
47398,3537,21|43|5|5
47399,3538,206|114
47400,15833,154|27
47401,17882,284|284|277|249|249
47402,9691,192
47403,3548,9
47404,7653,78|4
47405,7761,8|8|8|142|36|36|36
47406,7659,66|22|257|12
47407,17902,97
47408,1523,159
47409,1524,298
47410,10280,245|114|285|21
47411,1528,155|155
47412,7673,112
47413,3578,195|122
47414,1532,93|93|30
47415,15887,216|2|2|2|290|290
47416,5653,242|242|242
47417,3609,5
47418,22045,16|16|19
47419,5678,103|103|103|171|171
47420,13889,8|282|56|114
47421,13900,30|30|24|43|43|93|93
47422,18001,103|2
47423,1619,137
47424,13910,93
47425,15962,103|103|80|129|129
47426,9827,58|58
47427,7784,88
47428,3689,36|38|22|22
47429,3694,58|58
47430,1648,5|5
47431,1653,42
47432,11894,280|158|158|33|33|33|52
47433,22136,263|263
47434,1660,123|123
47435,7808,61
47436,15296,224|16|16
47437,3715,228|228|184|184
47438,9862,109|4|26
47439,6765,103|103|103
47440,5786,2
47441,9883,103|103|103
47442,3740,42
47443,20130,228
47444,24228,172|127|127|127|275|145
47445,10182,15|61|137|14
47446,13992,4|61
47447,5801,58|58
47448,5819,280|232
47449,14012,58|58
47450,3779,37|34|233|233
47451,1734,16|16|16
47452,16076,58|58
47453,1748,3|3|224|183|114|172
47454,16334,81|16
47455,3811,9|282|9|282|178|255|178|12|12|122
47456,7908,4|4
47457,5861,215
47458,12016,80|291|51
47459,18165,5|251|219
47460,9987,216|216|216
47461,1796,2
47462,1800,69
47463,10005,284|284|284|285
47464,3865,62|229|229|229
47465,24679,233
47466,10015,140
47467,24377,97|97
47468,16190,149
47469,8160,61|124|124
47470,1334,2|2|2
47471,8006,15|293|166
47472,10155,137|260|251
47473,1897,21
47474,12138,62|0|0|0|2
47475,20334,117|284|97
47476,2365,19
47477,20357,58|58
47478,3984,205|105
47479,1939,78|78
47480,951,190|190|14|14|49|49
47481,8087,192|145
47482,6043,51
47483,1962,5
47484,6059,139
47485,8111,135|220|58|58
47486,12211,15|124
47487,15690,180|215|215|215
47488,10177,42|82|82
47489,12227,14|9
47490,18373,5|103
47491,8135,298
47492,22475,52|9
47493,22478,42
47494,6096,137|225|225|225
47495,12245,298|70|70|183
47496,2008,40|5
47497,2011,15
47498,4896,220|220|128
47499,2017,98|4
47500,6120,30|223|223|223
47501,21549,94|97|137
47502,1021,82
47503,12277,124|124
47504,2041,223|223
47505,24577,192
47506,2056,193
47507,24586,110
47508,6155,142
47509,24588,198
47510,2061,60|60
47511,4111,6
47512,24592,149
47513,24593,117
47514,8211,264
47515,24597,18|18|18
47516,10262,65|142
47517,2005,20|20|269
47518,6181,42|42
47519,2093,60
47520,10289,60|60
47521,58,166
47522,62,23
47523,64,15|80|49|85
47524,8257,42|293|220|131|133
47525,24471,201|201
47526,24587,20|20|89|89
47527,10310,64|64|6|6|6
47528,2125,216|142
47529,24589,6|6|6
47530,20564,38|138|79|36|8|296
47531,20566,15
47532,20569,16|16
47533,24591,18|18|18
47534,94,172
47535,99,192
47536,12388,193|256|95
47537,10598,121|121|121
47538,110,6|143
47539,24595,16|16|16
47540,117,82
47541,14456,21|53|119
47542,20159,5|114
47543,12418,14|267|258|70|64
47544,131,62|34|34|72|9|29|34|163|23|62
47545,14471,137|61|2
47546,14476,33|94
47547,18579,93|196|280
47548,20630,23|23
47549,153,19|19|19|142|124
47550,6298,293|58|58
47551,2205,131
47552,619,118
47553,6309,137
47554,166,215
47555,171,20
47556,4269,9
47557,16562,50
47558,8371,214
47559,6325,33
47560,182,264|264|37|37|89|89
47561,15350,4|108
47562,2234,114|273
47563,14523,137|105
47564,20673,271
47565,6343,149|45
47566,18638,103|103|103
47567,12495,201|105|153
47568,16595,255|142|236|236|102|102|41
47569,20701,40|40|88|88
47570,227,2|40|40|73|73
47571,16422,100|100
47572,4329,21
47573,2294,118|118|118|224|224|224|73|201|157
47574,20727,291|291|51|51|51
47575,383,192|168|99|24|133
47576,8454,225
47577,8455,113
47578,44,143|30
47579,12566,67
47580,16672,23|23|23
47581,6439,4|4|280
47582,299,137
47583,22831,229|120|15|108|93|15|97|93|229|93
47584,10550,258|258
47585,16701,258
47586,319,30
47587,10562,293|293
47588,6472,4|13|50
47589,2379,4|4
47590,4429,58|58
47591,18790,26|26|26|212|212
47592,371,114|29|116|11|67|67|148|224|116|116
47593,14709,18|18|124|250
47594,6520,41|41|268
47595,22911,121|137
47596,22592,180|14|14|141|1|156|229|229|229
47597,13355,2
47598,389,149
47599,12678,200
47600,18828,269|67
47601,18833,225|225|290|290
47602,10649,220
47603,408,1|260|157
47604,4506,198
47605,412,94|233|233
47606,16799,280|280
47607,20900,4
47608,14762,24|97|168
47609,2482,0|0|0
47610,437,218|218
47611,8265,26|26|26|60|60
47612,22943,103|48|79|8|44
47613,15495,91|91|298
47614,446,21|88|88
47615,20928,142|140|140|63|131|101
47616,20930,258
47617,6597,160
47618,10694,237|24
47619,457,9
47620,460,139|98|26|70|154|188|277|277
47621,18893,141|64
47622,14808,88
47623,4573,203
47624,4576,42
47625,18913,95
47626,483,260|97
47627,491,142
47628,2546,202
47629,501,90|90
47630,10744,178|4|4
47631,505,280
47632,10747,45|87|297
47633,6570,108
47634,6655,269|269
47635,4620,183
47636,4631,192
47637,2590,234|234|44|44
47638,2591,83|90|44|44|82
47639,16933,5
47640,8742,133
47641,6702,107|215|30
47642,6705,15|149|100|26|26|229|229|282|282
47643,4660,271
47644,10807,101
47645,571,123
47646,19010,133|156|156
47647,12867,58|58
47648,12878,220|220|26|26|26
47649,2642,235|235|293|34|34|34|5|59|176
47650,19033,214
47651,4702,198|52|72|99
47652,6752,144|144|144|267
47653,610,26
47654,10852,62|188|188|138|70
47655,615,126
47656,17003,89|89|206
47657,1180,42
47658,2680,182|182
47659,8982,19|19|19
47660,4744,225
47661,17034,4|64|64|64|285|299|37|37|37
47662,19083,18|18|18|80|123
47663,10893,21
47664,4752,142
47665,17043,173|3|3|3
47666,6807,72|38|38|8|8|48|48
47667,1476,299|299
47668,4771,70|70
47669,21156,80|80|80|12|260|160
47670,677,8
47671,2729,184|265|114|114
47672,24541,157
47673,693,240|240|268
47674,2855,18|18|18|30|42
47675,17094,62|220
47676,10959,128
47677,720,218
47678,2168,285
47679,23253,4
47680,2774,217|87
47681,2776,6|6|6|139|282|26|26|26
47682,10987,63|13|61|37|37|1
47683,11004,234|234|242|84|76|1|1|55|144
47684,17157,94
47685,4875,242
47686,787,192
47687,11737,176
47688,13083,88|88|24|24|24|299|299|299|205|176
47689,803,56|156|156
47690,21286,149
47691,8999,31
47692,13103,20|20
47693,17202,9
47694,4915,219
47695,4917,152
47696,824,1|1
47697,826,233
47698,480,103|103|273
47699,4933,88|88
47700,11079,4|8|8|8
47701,2889,94|137|116|116
47702,2893,72|72|63|63|45
47703,848,58|58|5|5
47704,4946,87|93|93|93|139
47705,23381,52
47706,4958,213
47707,4960,108
47708,19299,258|249|249
47709,21356,285|282|282
47710,18237,266|266
47711,13169,58|58
47712,4987,213|213|167|256
47713,7040,74
47714,11147,135|206
47715,914,256
47716,919,93|93|142|4
47717,7071,43
47718,2980,288|45|45
47719,934,16|16|81|81
47720,936,232|18|18|18|201
47721,156,211|217|217|275
47722,940,12
47723,5042,250
47724,953,202|244|244
47725,21436,215|215
47726,5059,127|3
47727,9158,117|248|248|248
47728,968,132|132
47729,970,5
47730,17911,192
47731,16331,191|26
47732,978,202
47733,9178,52|52
47734,15326,181
47735,20645,148|82
47736,21493,250|61
47737,3062,47|47|47
47738,7159,103|103
47739,5113,50
47740,1021,19|19|19
47741,9216,18|18|18|285
47742,13317,223|223
47743,6657,122|12|227|53|101|3|3|3
47744,5132,178
47745,11284,55|42|42|258|258
47746,7191,91|91|91|292
47747,1053,2|2|2
47748,9255,219|63|63|268
47749,1067,37
47750,9266,217|217|217|105
47751,3137,209
47752,1093,73|73|73
47753,7243,258|258|16|16|285
47754,1100,192|15
47755,5645,14|1|1
47756,1104,127
47757,11351,24|24|68|68|68
47758,13498,212|212
47759,15468,116
47760,13434,6|6|6|112|93|93
47761,23678,264
47762,23682,275
47763,1164,15
47764,8728,30|30|80|80|123|123
47765,3228,177|177|159|211
47766,1181,181
47767,16240,60
47768,13480,255|45|42|216
47769,1198,96|273|273
47770,21688,198|198|145|145|22|22|176|52
47771,9422,40
47772,3281,18|18|18|210|210|168|168
47773,1234,117|117|223
47774,1235,135
47775,7380,6|6|6
47776,1247,27|87|80
47777,5356,15|137
47778,6696,247|247|150
47779,17654,78
47780,19710,5
47781,19714,139|93
47782,9479,123|137|80
47783,1288,155|155
47784,1290,94
47785,1294,137|36|18|18|18|194|62|261|261
47786,19739,18|18|18
47787,9502,120
47788,1311,18|18|18
47789,3367,233|8|8|8|121|121|194|149
47790,3368,137
47791,8413,30
47792,9522,238|238|242|242|242
47793,3977,4|4|56|26|26|142|64|108|108|92
47794,19772,103|103|103
47795,15677,81
47796,1346,158|256|256
47797,15685,118|118|9
47798,1354,38|8|48|261
47799,13644,159|80|80|80|60|94
47800,1357,296|296|130|66
47801,9550,84|84|142|40|40|1|1
47802,21850,219|219|255
47803,5481,44
47804,21867,271|59|288|52|200|52|213|271|200|59
47805,1390,293|293|234|241|241|65
47806,9584,2|2|41|41|41|201
47807,11633,58|58|6|6|6
47808,13685,58|58
47809,233,289
47810,5497,178
47811,1409,72
47812,7557,105|141
47813,17799,58|58|284|284|284
47814,5515,58|58
47815,3473,293
47816,24473,21|267
47817,1437,137
47818,1440,8|8|48|48|194|194
47819,1453,173|173|145|82|82|82
47820,1466,201|269|269|269
47821,9659,114|26|224|205
47822,12192,159
47823,1474,268
47824,21956,100|112|112
47825,12938,284
47826,13219,89|58|58
47827,15830,80|122|122|122|123
47828,18340,105|5|78
47829,9126,107|67|23
47830,13807,258|241
47831,11176,15|116|184
47832,5618,80|101|78|123
47833,7422,15
47834,1531,54|169|169|169
47835,1280,110|110
47836,3038,2|279
47837,5378,277
47838,11791,61|106|44|201|201
47839,1569,233|137|212
47840,13917,21|106|137|16|16|15|94|223|223
47841,24115,193|193
47842,10846,142|1|1|45|45|45
47843,8112,145|145
47844,1972,124|30
47845,4021,212|9|9
47846,1601,145
47847,3650,255
47848,1293,160|14
47849,5713,152|1|5
47850,4708,26
47851,7773,215|223|239|165
47852,13921,8|79|79|48|106|223|18|124|18|79
47853,2032,97|108
47854,1282,78
47855,1643,15
47856,1649,14
47857,11890,131|131
47858,10176,103|92|105
47859,1666,148
47860,16003,160
47861,15614,97
47862,16006,42
47863,1674,254
47864,13967,116|116|67
47865,7824,41|41|137|97
47866,13972,1|249|249|56|120|9|56|249|9|1
47867,11934,217|131|131
47868,16037,118|118|118
47869,9895,156|156
47870,5800,18|18|18
47871,3753,24|24|30
47872,16045,81|16
47873,24520,117|117|117|4
47874,24244,103|103
47875,9923,163|99|99
47876,20167,40|40
47877,16076,97
47878,7886,219|126
47879,24525,16|261|159|159|36|53|261|81|52|81
47880,16016,24
47881,7900,250
47882,14289,42
47883,20202,21
47884,10226,58|58
47885,9973,70
47886,18167,58|58|4
47887,24547,101
47888,1797,224|114
47889,5895,42|42
47890,5908,176
47891,3862,289|116|255|95|62
47892,12060,16|16|81|81|108|108
47893,1823,124|192
47894,1834,215|119|119
47895,17031,98
47896,24365,285
47897,10031,176|84|65|1|1
47898,2696,258
47899,5941,23|9|210|224
47900,3894,51|51|267|267
47901,991,14|114|123|80|224
47902,650,3|3|3
47903,20288,26
47904,1866,260|260|103|103|215|166|193
47905,22353,160|160|160
47906,24403,150|93|139
47907,7481,60|225
47908,8025,201
47909,1886,30
47910,2021,2|47
47911,5776,4|18|18|18|54
47912,1881,162
47913,1897,36
47914,24428,260|260|260
47915,18285,7|81|81|24
47916,8048,108|116|205|102|102
47917,5780,131|20|20|176|7|7
47918,6013,5
47919,24555,24|24|203|15|6
47920,18309,160|160|288
47921,12168,193|131
47922,14217,297
47923,18314,42|266|50|142|241|42|241|142|72|244
47924,17454,153
47925,1935,15
47926,1974,135|135
47927,24474,265
47928,16283,18|18|18
47929,24478,289
47930,24479,71
47931,24480,218
47932,24481,18|18|18|38|8|8|8|261
47933,10146,6|6|178|166|106
47934,24483,11|29|29|29
47935,24484,122|122
47936,24485,63
47937,12198,2|103|103|94|239
47938,24487,184|184|137
47939,24488,58|58
47940,24489,103|103|103
47941,6064,52|52
47942,24497,277|49|293|142|142
47943,24498,41|68|296
47944,24499,264|64|19|261
47945,24500,38|52|285|223|52|8|8|223|8|38
47946,24502,233|233
47947,24504,72|18|18|133
47948,24505,176|30
47949,24506,62|214|214
47950,12219,297|297|206|45
47951,24508,220|220
47952,24509,5|156
47953,24510,191|153
47954,24511,72
47955,24512,42
47956,24514,209|178
47957,24515,177|177|159
47958,24516,55|55|157
47959,24517,51|51
47960,24518,72|72|18|18|18
47961,24519,152
47962,5931,73|0|0|0
47963,24523,8
47964,22477,5
47965,24526,4|52
47966,24527,91|91
47967,1635,12|200|149
47968,23886,21
47969,24534,0|0
47970,24535,292|30|30|30|63|216
47971,24536,72
47972,24538,137
47973,24540,52
47974,12253,45|266|266|34|34|34
47975,24571,52|52
47976,24548,55
47977,24551,60|60|60|202|20
47978,24552,133
47979,24553,68|41|41|41|153
47980,24554,44|34|92|70
47981,8171,48|8
47982,24556,224|40|40|114
47983,24557,80|80|80|123|123|123
47984,24559,246
47985,24560,72|72|45
47986,10225,80|200|192|79|8|123|173|173|173
47987,24562,72|223|103|103
47988,24563,5
47989,24566,265
47990,24567,26
47991,24568,202|218|258
47992,24569,258|135
47993,20475,87|87|87
47994,24572,271
47995,24574,87
47996,68,10|5
47997,0,260|13
47998,16044,6|80
47999,24346,5|238|131|131
48000,2391,215|172|150|150|150
48001,14,15
48002,21507,75|75
48003,15022,284|284
48004,4119,11|107
48005,18456,10|10
48006,27,17
48007,10271,18
48008,33,15
48009,14683,47|256|16|228|105|228|97|10|218|10
48010,2085,44|44|47|258|218
48011,40,48|194
48012,2089,64|64|64
48013,43,272|272|168
48014,44,255|15|45|42|133
48015,20146,2
48016,13095,297|265|265|11|200|78
48017,2098,68|68|41|289|18|18|252|169|0
48018,19123,84|258
48019,59,149|41|41|100
48020,2058,256|256
48021,6837,5|5
48022,12356,98
48023,16454,106|38|4|8|150|61|186|186|166|36
48024,22605,5
48025,80,55
48026,10707,122
48027,4624,92|92
48028,6229,162
48029,4188,225
48030,24417,65
48031,12384,142|9|160|160|140|47
48032,11963,103|122
48033,12389,62
48034,22630,295
48035,12391,255|26|45|60|196
48036,2152,21
48037,10345,259|256|256|40|9
48038,108,250|250
48039,110,14
48040,2749,258|55|178|55|178|160|142|160|65|234
48041,10354,42|42|18|18|18|111|111
48042,20595,256
48043,4212,61
48044,117,82|82
48045,18894,78
48046,2169,16|16|256|256
48047,12411,123|123|123|80|80|80|223|223
48048,4597,218|208
48049,10261,202|258|258|196
48050,24360,81|81|258|258|16|16
48051,12420,256|93|295|93|54|54|65|100|256|100
48052,1232,144
48053,5826,179
48054,143,90|90|6|6|6
48055,14482,103|103|296|296|122
48056,431,166
48057,17774,73
48058,151,124|158|49|52|52|43
48059,152,150
48060,153,78|81|81
48061,13679,223|78
48062,22685,55|131|240|60|217|56|56
48063,160,47|56|9|242|138|142|145|145
48064,22896,82|173
48065,162,109
48066,7195,130|93|93|133
48067,20645,99
48068,4262,26|228|228|228
48069,24398,103
48070,2217,246|246|17
48071,2222,118|118|118
48072,24490,256
48073,2419,52|33|33|33
48074,3785,29
48075,1396,182
48076,20170,256|256
48077,8382,70|212
48078,2239,8|8|8|72|60|100|36|36
48079,11979,249|250
48080,9590,282|13|212|212|218|205|239|239|67|133
48081,211,157
48082,10441,203|203
48083,18637,192
48084,210,42|118|118|118
48085,14547,15|114|123|275|52
48086,22222,120|120
48087,4312,118|93
48088,19492,14
48089,8410,268|29|29|145
48090,2267,5
48091,962,250|250|250|160|258
48092,2274,62|62
48093,4323,23|29|5|11|11|268
48094,2281,275|2
48095,15488,200|61|63
48096,16619,92|72|72
48097,16622,209|209|150|64|64|92|120
48098,241,33
48099,10482,50|212
48100,2298,7|43
48101,13695,235|297|140
48102,12541,158|117
48103,24277,66|184
48104,12544,256
48105,10500,30|45|45|256|256
48106,10966,137|15|256|256
48107,18695,272|20
48108,2312,117|117
48109,2314,52|52|11|11|11|234|234
48110,20747,256|256
48111,4364,233
48112,8462,121
48113,2093,183|183|183
48114,16656,29|123|105|235|235|144|123|29|144|256
48115,274,45|218
48116,6420,133|30|11|108|26|26
48117,7214,45|10|10|178
48118,12567,30
48119,24355,158|73|293|2|2
48120,23258,6|2
48121,22818,103|103|103
48122,2874,44
48123,7034,201
48124,20189,179|97|54|54|142|142
48125,4488,112|292
48126,7561,219|23|148|92
48127,20794,24|24|117
48128,14652,156|65
48129,319,272|272|272
48130,12609,4|4|223|223
48131,24334,78|78
48132,3126,26|26|26|108|11|123|107|80
48133,761,245
48134,24375,11|11|38|38|38|8|194|194|194|36
48135,1666,127|127
48136,3830,61|61
48137,10580,217|114|224|182|52|109|240
48138,18773,273|273|273|14|256
48139,6487,206|176|133|150|9|135|114|258
48140,1648,103
48141,13382,256|223
48142,20827,142
48143,15306,128|128|220|220
48144,8541,113|26|26|26
48145,10592,43|110|110|215|94|243|124|103|103|103
48146,2944,140|242|297|92|127|127|285|195|265
48147,4451,45|201|201|152|142|92|89
48148,2407,36|264
48149,1785,108
48150,8560,100|100|31|31
48151,24358,78
48152,373,56
48153,375,12
48154,6520,118|118|118
48155,20858,180|62
48156,380,190|141|137|49
48157,4501,297|171|103|41|41
48158,64,256|256|211
48159,7446,238|238
48160,7787,119|75|280|191|284
48161,22920,117|117|117
48162,8585,137|256|256|18|18|18
48163,8586,137|9
48164,7575,261|143|143
48165,396,224|55|114|14
48166,18832,206
48167,12014,29|189|11|11|49
48168,4503,9|42
48169,20889,6|6|11|23|133
48170,4506,292|201|101
48171,13722,256|256
48172,12703,26|10|10
48173,12708,259|259
48174,2469,63|265|55|23|16|256|159|84|5|114
48175,6569,2|76|176
48176,16811,39|131
48177,8620,19|223|223|172|137|135|5
48178,2479,42|5
48179,8264,105|29|29|11|11|198|9|9
48180,13043,168
48181,2121,78|64|28
48182,12730,4|4|41|41|41
48183,6587,294|294|37|37|34
48184,8638,172
48185,6591,118
48186,5904,13|36|7|255
48187,6599,256|256
48188,2504,120|156
48189,20175,193
48190,462,130|275|275
48191,466,44
48192,18019,269
48193,14804,137|137|45|45
48194,12757,30|30
48195,4566,256|256
48196,16855,61|72|63|63|30|30|52|52|200|1
48197,8666,108|191|15
48198,476,61|198|228
48199,20218,137
48200,18124,9|9|92|65|65|63
48201,14820,248|248
48202,1447,122|122
48203,494,4
48204,24317,29|29|124|11
48205,24318,13|43|97|103|256
48206,2473,272|18
48207,2132,11|11|92|92
48208,12795,6|6|6|10|10
48209,10749,182|298|289|8|16|8|261|76|28|26
48210,2143,271
48211,14850,13|14|133
48212,22955,30|30
48213,24321,297|14|14|92
48214,4618,15
48215,4620,271
48216,24322,67
48217,15789,45|20|178|178|118|118|118
48218,24338,92|203|65|65
48219,12817,250|250|14|14|14|24|11
48220,21010,40|40|24|24
48221,4631,64|256|256|14|14
48222,9838,20|5|177|142|209|130
48223,2593,109
48224,91,68|68|201
48225,14892,29
48226,13405,292|24|178|235
48227,8337,292|179
48228,16947,14
48229,18997,42|42|244|180|108
48230,4662,114|114|224|255|255|258|258
48231,2825,214|214|214|20|260|260
48232,6712,18|18|18
48233,573,96
48234,6719,149|61
48235,4673,78|14|229|229|229|29|29
48236,10818,41|41|103
48237,2628,101|83
48238,10821,36|38|38|38
48239,583,102|102|102|68|68
48240,1804,142
48241,3170,218|218|160|160|173
48242,2640,218|218
48243,19026,182|149|249|249|249
48244,8792,27|27|24
48245,5759,72
48246,24445,130|14
48247,4700,152
48248,605,45|198|154
48249,2654,71|94
48250,8801,6
48251,610,105|228
48252,12841,18|18|18
48253,7931,4|4|4|1|1
48254,619,92|26|73|148|137|14
48255,6767,103|52|223|14
48256,6248,184|70|216|16|216|16|8|70|81|116
48257,24339,5|108|108|128|50|50|50
48258,632,43|43|43|9|6|6|6|63
48259,19066,92|149|268|268|268|69|137
48260,7393,233|233
48261,10877,227
48262,195,97
48263,4655,51|51|228|216
48264,8283,70|70|70
48265,10884,8|143
48266,24342,56|2
48267,8844,63|63|166|244|244|244
48268,21135,219|150
48269,4752,16|16|13|45|50|56|180|260
48270,4757,201
48271,19096,108
48272,22298,31
48273,21152,202|42|24
48274,2723,84
48275,4287,79|42|55
48276,2727,93|177|177|21|20|20|202|285
48277,21163,45
48278,18546,201
48279,686,93|93|260|30
48280,23217,256|256
48281,19230,78|60|60
48282,697,228
48283,24351,256|256
48284,4799,21|15|14
48285,13185,137
48286,12993,256|258|229|229|14
48287,15044,259|293|293|13
48288,24353,29|29|292
48289,17096,6|6|6
48290,17101,103|103|223|223
48291,4814,154|154|256|256|256|182
48292,8480,137
48293,4816,12|16|16|53
48294,13010,51|51|291|291
48295,19155,5
48296,11890,64|127|127|127
48297,21206,210|73|184
48298,3193,143|143|192|15|94|14|14
48299,24356,19
48300,2778,92
48301,3775,51|105|51|105|87|212|40|10|291|61
48302,8927,145|234|94|40|137|298
48303,24016,52|52|293|293|256|256
